distribution_substation_id,pole_id,name_sd,swer_num_z,phase_colour_cd,status_cd,operating_level_cd,ue_owned_yn,other_db_supply_yn,csc_code_z,type_cd,engineering_analysis_load_kw,maximum_demand_amps_lct,maximum_demand_install_capacity_kva,maximum_demand_kw,maximum_demand_thermal_rating_kva,power_factor_pf,sap_id,gis_id,location_pt,install_date_dt,construction_date_dt,cmen_area_yn,earth_type_cd,changed_on_ts,created_on_ts,effective_from_ts,effective_to_ts,is_deleted_yn,bush_fire_risk_rating_cd
10068,,ROBERTS L3 MTN TYABB,0,RWB,in service,distribution,Y,N,11,single pole,,,25.000,,38.000,,DS-000049412933,49412933,"",1996-09-19,1988-10-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,HBRA
11234,,ROBERTS L12 BUNGOWER,0,RW,in service,distribution,Y,N,11,single pole,,,10.000,,11.000,,DS-000049412939,49412939,"",1996-09-19,1985-02-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2015-03-08 03:10:01+11,N,LBRA
11234,,ROBERTS L12 BUNGOWER,0,RW,in service,distribution,Y,N,11,single pole,,,25.000,,11.000,,DS-000049412939,49412939,"",1996-09-19,1985-02-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2015-03-08 03:10:02+11,2017-08-09 18:23:33+10,N,LBRA
2763,,ROBERTS L8 BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,,,10.000,,13.000,,DS-000049412945,49412945,"",1996-09-19,1988-03-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,LBRA
11682,,ROBERTS P12 MTNTYABB,0,RWB,in service,distribution,Y,N,11,single pole,,,50.000,,72.000,,DS-000049412951,49412951,"",1996-09-19,1985-10-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,HBRA
5735,,ROBERTS L4 BUNGOWER,0,BR,in service,distribution,Y,N,11,single pole,,,10.000,,15.000,,DS-000049412957,49412957,"",1996-09-19,1982-07-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,LBRA
2367,,ROBERTS P7 BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,,,25.000,,35.000,,DS-000049412969,49412969,"",1996-09-19,1984-11-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-06-04 03:14:33+10,N,LBRA
2367,,ROBERTS P7 BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,,,63.000,,35.000,,DS-000049412969,49412969,"",1996-09-19,1984-11-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2017-06-04 03:14:34+10,2017-08-09 18:23:33+10,N,LBRA
4525,,ROBERTS P4 BUNGOWER,0,BR,in service,distribution,Y,N,11,single pole,,,25.000,,27.930,,DS-000049412975,49412975,"",1996-09-19,1984-09-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-01-12 03:09:11+11,2014-07-06 03:12:20+10,N,LBRA
4525,,ROBERTS P4 BUNGOWER,0,BR,in service,distribution,Y,N,11,single pole,,,25.000,,38.000,,DS-000049412975,49412975,"",1996-09-19,1984-09-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,LBRA
12196,,ROBERTS P9 MTN TYABB,0,RWB,in service,distribution,Y,N,11,single pole,,,100.000,,146.000,,DS-000049412981,49412981,"",1996-09-19,1984-01-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,HBRA
6305,,LEILANI P3 ROBERTS,0,RW,in service,distribution,Y,N,11,single pole,,,25.000,,33.000,,DS-000049412993,49412993,"",1996-09-19,1986-10-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,LBRA
1896,,LEILANI P4 ROBERTS,0,RWB,in service,distribution,Y,N,11,single pole,,,100.000,,137.000,,DS-000049412999,49412999,"",1996-09-19,1986-10-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,LBRA
11397,,LEILANI P5 ROBERTS,0,RW,in service,distribution,Y,N,11,single pole,,,25.000,,30.000,,DS-000049413005,49413005,"",1996-09-19,1986-10-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-06-15 03:10:25+10,2017-08-09 18:23:33+10,N,LBRA
11860,,BUNGOWER BALDOCK,0,RWB,in service,distribution,Y,N,11,single pole,,,50.000,,75.000,,DS-000049413023,49413023,"",1996-09-19,1979-01-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,HBRA
9655,,BALDOCK SYMONS,0,RWB,in service,distribution,Y,N,11,single pole,,,50.000,,75.000,,DS-000049413035,49413035,"",1996-09-19,1979-01-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,HBRA
13318,,BALDOCK BUNGOWER,0,BR,in service,distribution,Y,N,11,single pole,,,50.000,,57.000,,DS-000049413041,49413041,"",1996-09-19,1979-06-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,HBRA
3602,,BUNGOWER ROBERTS,0,RW,in service,distribution,Y,N,11,single pole,,,50.000,,75.000,,DS-000049413047,49413047,"",1996-09-19,1979-06-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,HBRA
10808,,BUNGOWER BALCOMBE,0,WB,in service,distribution,Y,N,11,single pole,,,10.000,,12.000,,DS-000049413053,49413053,"",1996-09-19,1982-09-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,HBRA
5427,,PADUA OAKBANK,0,RWB,in service,distribution,Y,N,11,single pole,,,315.000,,473.000,,DS-000049413059,49413059,"",2002-02-18,1984-11-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2014-11-02 03:10:22+11,N,HBRA
5427,,PADUA OAKBANK,0,RWB,in service,distribution,Y,N,11,single pole,,,315.000,,473.000,,DS-000049413059,49413059,"",2002-02-18,1984-11-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-11-02 03:10:23+11,2017-08-09 18:23:33+10,N,HBRA
8264,,SHOTTON GRANT,0,BR,in service,distribution,Y,N,11,single pole,,,100.000,,150.000,,DS-000049413071,49413071,"",1996-09-19,1954-06-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,HBRA
3781,,COBB NEPEAN,0,RWB,in service,distribution,Y,N,11,single pole,,,300.000,,450.000,,DS-000049413077,49413077,"",1996-09-19,1978-06-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:33+10,N,HBRA
1968,,BARKLY TANTI,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,500.000,,508.000,,DS-000049964496,49964496,"",1996-09-19,1989-05-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:38+10,N,LBRA
8169,,MOOROODUC 2N TYAB MTN,0,RWB,in service,distribution,Y,N,11,single pole,,,100.000,,75.000,,DS-000050559290,50559290,"",1996-09-19,1952-01-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:41+10,N,HBRA
9025,,BUNGOWER MOOROODUC,0,RW,in service,distribution,Y,N,11,single pole,,,50.000,,62.000,,DS-000050559302,50559302,"",1996-09-19,1975-06-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:41+10,N,HBRA
2515,,MOORDUC P150 BUNGWR,0,RW,in service,distribution,Y,N,11,single pole,,,25.000,,27.000,,DS-000050559308,50559308,"",1996-09-19,1980-08-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:41+10,N,HBRA
13234,,MOORDUC P146 BUNGOWR,0,BR,in service,distribution,Y,N,11,single pole,,,10.000,,11.000,,DS-000050559314,50559314,"",1996-09-19,1985-05-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:41+10,N,HBRA
12260,,GRANT COBB,0,BR,in service,distribution,Y,N,11,single pole,,,25.000,,38.000,,DS-000050559320,50559320,"",1996-09-19,1982-12-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:41+10,N,HBRA
2461,,COBB WOORALLA,0,BR,in service,distribution,Y,N,11,single pole,,,25.000,,33.000,,DS-000050559332,50559332,"",1996-09-19,1982-12-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:23:41+10,N,HBRA
3403,,MORELL HERBERT,0,RWB,in service,distribution,Y,N,11,single pole,,,315.000,,371.600,,DS-000076956545,76956545,"",1996-09-19,1990-02-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-01-19 03:09:14+11,2014-07-06 03:12:20+10,N,LBRA
3403,,MORELL HERBERT,0,RWB,in service,distribution,Y,N,11,single pole,,,315.000,,369.000,,DS-000076956545,76956545,"",1996-09-19,1990-02-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2014-11-02 03:10:22+11,N,LBRA
3403,,MORELL HERBERT,0,RWB,in service,distribution,Y,N,11,single pole,,,315.000,,369.000,,DS-000076956545,76956545,"",1996-09-19,1990-02-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-11-02 03:10:23+11,2015-03-08 03:10:01+11,N,LBRA
3403,,MORELL HERBERT,0,RWB,in service,distribution,Y,N,11,single pole,,,300.000,,369.000,,DS-000076956545,76956545,"",1996-09-19,1990-02-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2015-03-08 03:10:02+11,2017-08-09 18:23:59+10,N,LBRA
12226,,BARKLY MORVEN,0,RWB,in service,distribution,Y,N,11,single pole,,,200.000,,228.120,,DS-000079451911,79451911,"",1996-09-19,1990-02-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-01-12 03:09:11+11,2014-07-06 03:12:20+10,N,LBRA
12226,,BARKLY MORVEN,0,RWB,in service,distribution,Y,N,11,single pole,,,200.000,,220.000,,DS-000079451911,79451911,"",1996-09-19,1990-02-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2014-11-02 03:10:22+11,N,LBRA
12226,,BARKLY MORVEN,0,RWB,in service,distribution,Y,N,11,single pole,,,200.000,,220.000,,DS-000079451911,79451911,"",1996-09-19,1990-02-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-11-02 03:10:23+11,2017-08-09 18:24:01+10,N,LBRA
10165,,JACARANDA PAR,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,300.000,,342.000,,DS-000082598598,82598598,"",1996-09-19,1994-05-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:02+10,N,LBRA
2609,,PADUA RAILWAY,0,RWB,in service,distribution,Y,N,11,single pole,,,50.000,,57.000,,DS-000088994617,88994617,"",2002-02-18,1995-05-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2014-11-02 03:10:22+11,N,HBRA
2609,,PADUA RAILWAY,0,RWB,in service,distribution,Y,N,11,single pole,,,50.000,,57.000,,DS-000088994617,88994617,"",2002-02-18,1995-05-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-11-02 03:10:23+11,2017-08-09 18:24:04+10,N,HBRA
9760,,SRWSC SHOTTON,0,RWB,in service,distribution,Y,N,11,ground,,,1000.000,,1414.000,,DS-000088994622,88994622,"",1996-09-19,1979-01-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:04+10,N,HBRA
5242,,ROBERTS P10 BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,,,63.000,,88.000,,DS-000088994659,88994659,"",1996-09-19,1981-12-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2016-08-14 08:15:53+10,N,HBRA
5242,,ROBERTS P10 BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,,,100.000,,88.000,,DS-000088994659,88994659,"",1996-09-19,1981-12-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2016-08-14 08:15:54+10,2017-08-09 18:24:04+10,N,HBRA
6263,,KALIMNA ESPLANADE,0,RWB,in service,distribution,Y,N,11,single pole,,,200.000,,214.060,,DS-000089940033,89940033,"",1996-09-19,1939-01-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-02-02 03:07:54+11,2014-07-06 03:12:20+10,N,LBRA
6263,,KALIMNA ESPLANADE,0,RWB,in service,distribution,Y,N,11,single pole,,,200.000,,230.000,,DS-000089940033,89940033,"",1996-09-19,1939-01-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:05+10,N,LBRA
11804,,KALIMNA MILLICENT,0,RWB,in service,distribution,Y,N,11,single pole,,,200.000,,215.620,,DS-000089940037,89940037,"",1996-09-19,1990-05-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-02-02 03:07:54+11,2014-07-06 03:12:20+10,N,LBRA
11804,,KALIMNA MILLICENT,0,RWB,in service,distribution,Y,N,11,single pole,,,200.000,,208.000,,DS-000089940037,89940037,"",1996-09-19,1990-05-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:05+10,N,LBRA
6324,,BRIGHTWELL MOOROODUC,0,RWB,in service,distribution,Y,N,11,single pole,,,63.000,,63.000,,DS-000109213926,109213926,"",1998-03-27,1998-03-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:08+10,N,HBRA
710,,GRANT SHOTTON,0,RWB,in service,distribution,Y,N,11,single pole,,,100.000,,130.000,,DS-000109468223,109468223,"",1998-11-05,1998-11-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:08+10,N,HBRA
12483,,SUNNYSIDE 1 NEPEAN,0,RWB,in service,distribution,Y,N,11,single pole,,,50.000,,47.000,,DS-000109513308,109513308,"",1997-03-12,1997-03-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:08+10,N,HBRA
7084,,ROBERTS L13 BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,,,10.000,,74.219,,DS-000109528130,109528130,"",1998-10-29,1998-10-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-06-15 03:10:25+10,2014-07-06 03:12:20+10,N,HBRA
7084,,ROBERTS L13 BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,,,10.000,,75.000,,DS-000109528130,109528130,"",1998-10-29,1998-10-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:08+10,N,HBRA
9099,,PINECLIFF 1 SUNNYSIDE,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,100.000,,105.000,,DS-000114333805,114333805,"",1999-03-22,1933-06-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:09+10,N,HBRA
4540,,PINECLIFF 2 SUNNYSIDE,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,100.000,,150.000,,DS-000114333811,114333811,"",1999-03-22,1977-06-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:09+10,N,HBRA
179,,NEPEAN BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,,,500.000,,523.000,,DS-000114336922,114336922,"",1999-05-10,1999-05-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:09+10,N,LBRA
6740,,MOOROODUC 1N TYABB MTN,0,RWB,in service,distribution,Y,N,11,single pole,,,100.000,,57.031,,DS-000118929156,118929156,"",2002-07-17,2002-07-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-01-19 03:09:14+11,2014-06-15 03:10:24+10,N,HBRA
6740,,MOOROODUC 1N TYABB MTN,0,RWB,in service,distribution,Y,N,11,single pole,,,100.000,,51.000,,DS-000118929156,118929156,"",2002-07-17,2002-07-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-06-15 03:10:25+10,2017-08-09 18:24:13+10,N,HBRA
7642,,NEPEAN 1S COBB,0,RWB,in service,distribution,Y,N,11,single pole,,,100.000,,124.000,,DS-000120600789,120600789,"",2003-09-01,2003-09-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:14+10,N,HBRA
1638,,HOMEMAKER BUNGOWER,0,RWB,in service,distribution,Y,N,11,indoor,,,2000.000,,1891.000,,DS-000121379482,121379482,"",2004-06-25,2004-06-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:15+10,N,LBRA
4829,,PADUA COLLEGE OAKBANK,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,315.000,,423.000,,DS-000121611628,121611628,"",2004-08-16,2004-08-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:15+10,N,LBRA
6055,,RETIRE COBB,0,RWB,in service,distribution,Y,N,11,single pole,,,315.000,,357.000,,DS-000124555456,124555456,"",2006-04-20,2006-04-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2015-03-08 03:10:01+11,N,HBRA
6055,,RETIRE COBB,0,RWB,in service,distribution,Y,N,11,single pole,,,300.000,,357.000,,DS-000124555456,124555456,"",2006-04-20,2006-04-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2015-03-08 03:10:02+11,2017-08-09 18:24:16+10,N,HBRA
12593,,SUNNYSIDE 3 NEPEAN,0,RWB,in service,distribution,Y,N,11,single pole,,,315.000,,364.000,,DS-000125135229,125135229,"",2006-07-25,2006-07-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2015-03-08 03:10:01+11,N,HBRA
12593,,SUNNYSIDE 3 NEPEAN,0,RWB,in service,distribution,Y,N,11,single pole,,,300.000,,364.000,,DS-000125135229,125135229,"",2006-07-25,2006-07-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2015-03-08 03:10:02+11,2017-08-09 18:24:16+10,N,HBRA
4427,,PINECLIFF SUNNYSIDE,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,315.000,,,,DS-000125202536,125202536,"",2006-09-05,2006-09-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2015-02-08 03:29:44+11,2017-08-09 18:24:17+10,N,HBRA
12579,,BARKLY BATH,0,RWB,in service,distribution,Y,N,11,single pole,,,315.000,,354.000,,DS-000127052311,127052311,"",2007-10-11,2007-10-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2014-11-02 03:10:22+11,N,LBRA
12579,,BARKLY BATH,0,RWB,in service,distribution,Y,N,11,single pole,,,315.000,,354.000,,DS-000127052311,127052311,"",2007-10-11,2007-10-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-11-02 03:10:23+11,2017-08-09 18:24:17+10,N,LBRA
8403,,CARAAR CREEK N57 KALIMNA,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,315.000,,473.000,,DS-000127429032,127429032,"",2008-04-07,2008-04-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2017-08-09 18:24:18+10,N,LBRA
12235,,RACECOURSE 1 BUNGOWER,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,1000.000,,1078.000,,DS-000129529349,129529349,"",2010-07-13,2010-07-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2014-10-05 04:15:20+11,N,LBRA
12235,,RACECOURSE 1 BUNGOWER,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,1000.000,,1078.000,,DS-000129529349,129529349,"",2010-07-13,2010-07-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-10-05 04:15:21+11,2017-08-09 18:24:21+10,N,LBRA
691,,RACECOURSE 2 BUNGOWER,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,1000.000,,1180.000,,DS-000129529354,129529354,"",2010-07-13,2010-07-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-07-06 03:12:21+10,2014-10-05 04:15:20+11,N,LBRA
691,,RACECOURSE 2 BUNGOWER,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,,,1000.000,,1180.000,,DS-000129529354,129529354,"",2010-07-13,2010-07-01,,,2017-10-03 23:51:19+11,2017-10-03 23:51:19+11,2014-10-05 04:15:21+11,2017-08-09 18:24:21+10,N,LBRA
179,,NEPEAN BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,0.000,0.00,500.000,277.000,523.000,0.0000,DS-000114336922,114336922,"",1999-05-10,1999-05-01,Y,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:24:10+10,2017-10-25 09:54:25+11,N,LBRA
691,,RACECOURSE 2 BUNGOWER,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,0.000,0.00,1000.000,150.000,1180.000,0.0000,DS-000129529354,129529354,"",2010-07-13,2010-07-01,N,,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:24:22+10,2017-10-25 09:54:35+11,N,LBRA
710,,GRANT SHOTTON,0,RWB,in service,distribution,Y,N,11,single pole,0.000,0.00,100.000,34.000,130.000,0.0000,DS-000109468223,109468223,"",1998-11-05,1998-11-01,N,,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:24:09+10,2017-10-25 09:54:24+11,N,HBRA
798,,SUNNYSIDE ROYSTON,0,RWB,in service,distribution,Y,N,11,single pole,0.000,0.00,200.000,30.000,267.000,0.0000,DS-000049401313,49401313,"",1996-09-19,1959-01-01,N,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:33+10,2017-10-25 09:53:51+11,N,HBRA
1011,,ROBERTS L2 MTN TYABB,0,RW,in service,distribution,Y,N,11,single pole,0.000,0.00,10.000,8.000,15.000,0.0000,DS-000049412921,49412921,"",1996-09-19,1985-11-01,N,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:34+10,2017-10-25 09:53:52+11,N,HBRA
1016,,NEPEAN THOMAS,0,RWB,in service,distribution,Y,N,11,single pole,0.000,0.00,100.000,51.000,119.000,0.0000,DS-000049389336,49389336,"",1996-09-19,1971-01-01,Y,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:32+10,2017-10-25 09:53:50+11,N,LBRA
1431,,SUNNYSIDE 2 NEPEAN,0,RWB,in service,distribution,Y,N,11,single pole,0.000,0.00,100.000,63.000,118.000,0.0000,DS-000049401319,49401319,"",1996-09-19,1933-06-01,N,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:33+10,2017-10-25 09:53:51+11,N,HBRA
1638,,HOMEMAKER BUNGOWER,0,RWB,in service,distribution,Y,N,11,indoor,0.000,0.00,2000.000,788.000,1891.000,0.0000,DS-000121379482,121379482,"",2004-06-25,2004-06-01,Y,,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:24:16+10,2017-10-25 09:54:30+11,N,LBRA
1896,,LEILANI P4 ROBERTS,0,RWB,in service,distribution,Y,N,11,single pole,0.000,0.00,100.000,13.000,137.000,0.0000,DS-000049412999,49412999,"",1996-09-19,1986-10-01,N,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:34+10,2017-10-25 09:53:52+11,N,LBRA
1968,,BARKLY TANTI,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,0.000,0.00,500.000,298.000,508.000,0.0000,DS-000049964496,49964496,"",1996-09-19,1989-05-01,Y,CMEN,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:39+10,2017-10-25 09:53:57+11,N,LBRA
2092,,DAMPIER EXFORD,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,0.000,0.00,300.000,137.000,328.000,0.0000,DS-000049401259,49401259,"",1996-09-19,1990-10-01,Y,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:33+10,2017-10-25 09:53:51+11,N,LBRA
2367,,ROBERTS P7 BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,0.000,0.00,63.000,12.000,35.000,0.0000,DS-000049412969,49412969,"",1996-09-19,1984-11-01,N,Unknown,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:34+10,2017-10-25 09:53:52+11,N,LBRA
2461,,COBB WOORALLA,0,BR,in service,distribution,Y,N,11,single pole,0.000,0.00,25.000,16.000,33.000,0.0000,DS-000050559332,50559332,"",1996-09-19,1982-12-01,N,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:42+10,2017-10-25 09:53:59+11,N,HBRA
2496,,TECH SCHOOL MTN,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,0.000,0.00,500.000,254.000,333.000,0.0000,DS-000049389384,49389384,"",1996-09-19,1981-02-01,Y,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:32+10,2017-10-25 09:53:50+11,N,LBRA
2515,,MOORDUC P150 BUNGWR,0,RW,in service,distribution,Y,N,11,single pole,0.000,0.00,25.000,7.000,27.000,0.0000,DS-000050559308,50559308,"",1996-09-19,1980-08-01,N,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:42+10,2017-10-25 09:53:59+11,N,HBRA
2544,,OAKBANK NEPEAN,0,RWB,in service,distribution,Y,N,11,single pole,0.000,0.00,50.000,137.000,51.000,0.0000,DS-000049401283,49401283,"",2002-01-29,1964-01-01,Y,separate HV and LV,2017-10-29 09:46:12+11,2017-10-03 23:51:19+11,2017-08-09 18:23:33+10,2017-10-25 09:53:51+11,N,HBRA
